TITLE,ISSUEDDATE,CATEGORY1,CATEGORY2,CATEGORY3,INFORMATION,TEL,OPERATINGTIME,ADDRESS,COORDINATES,RNUM
"이관우파스타","2022-11-30","음식점/유흥시설","유럽음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","0507-1328-8646","수-금 11시30분-22시,토-일 11시30분-22시","(03982)서울특별시 마포구 동교로46길 29","N37.562256, E126.926397","1243"
"이까","2022-11-30","음식점/유흥시설","동아시아음식","","무료주차 가능|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","031-712-1636","월-금 18시-04시,토-일 18시-04시","(13618)경기도 성남시 분당구 성남대로172번길 12","N37.35098, E127.110467","1244"
"이나니와 요스케","2022-11-30","음식점/유흥시설","동아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","02-772-9994","월-금 11시-22시,휴무","(04533)서울특별시 중구 을지로 6","N37.565382, E126.979209","1245"
"이도공간","2022-11-30","음식점/유흥시설","동남아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","","수-금 11시-22시,토-일 11시-22시","(04350)서울특별시 용산구 이태원로23길 16","N37.53516, E126.992716","1246"
"일치프리아니 현대백화점 킨텍스점","2022-11-30","음식점/유흥시설","유럽음식","","무료주차 가능|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","031-822-3840","월-금 10시30분-22시 월-금 10시30분-21시,토-일 10시30분-21시","(10391)경기도 고양시 일산서구 호수로 817","N37.667922, E126.751501","1247"
"일치프리아니 현대백화점 목동점","2022-11-30","음식점/유흥시설","유럽음식","","무료주차 가능|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","02-2163-1625","","(07998)서울특별시 양천구 목동동로 257","N37.526514, E126.875206","1248"
"일지오페페","2022-11-30","음식점/유흥시설","유럽음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","031-423-7747","월-금 11시-14시30분,토 11시-14시30분","(16037)경기도 의왕시 계원대학로 41","N37.379847, E126.975969","1249"
"이수사","2022-11-30","음식점/유흥시설","동아시아음식","","무료주차 가능|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","053-763-1222","월-금 11시-22시,토-일 11시-22시","(41069)대구광역시 동구 이노밸리로 322","N35.877202, E128.73216","1250"
"진미구이까르띠아","2022-11-30","음식점/유흥시설","유럽음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","","","(50611)경상남도 양산시 범구5길 21","N35.325081, E129.014496","1251"
"제주옥탑","2022-11-30","음식점/유흥시설","동남아시아음식","","무료주차 가능|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장가능|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","0507-1368-5341","월-금 15시-01시,토-일 15시-01시","(47549)부산광역시 연제구 고분로13번길 1","N35.185912, E129.083866","1252"
"이스터블","2022-11-30","음식점/유흥시설","동남아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","0507-1321-9515","월-금 12시-22시,휴무","(06300)서울특별시 강남구 논현로26길 46-6","N37.483594, E127.046022","1253"
"이스턴힐","2022-11-30","음식점/유흥시설","유럽음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","054-252-7100","","(37556)경상북도 포항시 북구 죽천길83번길 22-50","N36.091275, E129.419213","1254"
"이수사","2022-11-30","음식점/유흥시설","북미음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","031-715-5204","월-금 11시30분-22시,토-일 11시30분-22시","(13632)경기도 성남시 분당구 금곡로11번길 4","N37.344076, E127.1105","1255"
"이 세계는 놀이터예요","2022-11-30","음식점/유흥시설","북미음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장가능|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","070-7576-0386","월-금 10시-17시,토 10시-17시","(03765)서울특별시 서대문구 이화여대길 88-15","N37.559467, E126.943775","1256"
"이씨네오이시카레","2022-11-30","음식점/유흥시설","인도아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","0507-1448-9969","월-금 11시-21시,토-일 11시-21시","(61483)광주광역시 동구 충장로 102-1","N35.147057, E126.917973","1257"
"잇다","2022-11-30","음식점/유흥시설","동남아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","070-8910-3512","월-금 11시-20시,토 11시-20시","(22219)인천광역시 미추홀구 한나루로404번길 19","N37.443094, E126.665641","1258"
"제주셀로나","2022-11-30","음식점/유흥시설","동남아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","070-8064-3934","월-금 12시-20시30분,토-일 12시-20시30분","(63361)제주특별자치도 제주시 구좌로 24","N33.523405, E126.854127","1259"
"파크루안 방배점","2022-11-30","음식점/유흥시설","동아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","02-536-0009","월,수,목,금 11시30분-21시30분,월,수,목,금 11시30분-21시30분","(06552)서울특별시 서초구 방배중앙로 214","N37.498136, E126.985318","1260"
"타쿠마","2022-11-30","음식점/유흥시설","동아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","064-783-4894","월,수,목,금 11시30분-22시,토-일 11시30분-22시","(63641)제주특별자치도 서귀포시 성산읍 섭지코지로 15","N33.439044, E126.918492","1261"
"타파스바","2022-11-30","음식점/유흥시설","유럽음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","","14시-01시,12시-01시","(04350)서울특별시 용산구 이태원로27가길 49","N37.534854, E126.992551","1262"
"타파스바","2022-11-30","음식점/유흥시설","유럽음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","","월-목 14시-01시,금 14시-03시,토 12시-03시,일 12시-01시","(04350)서울특별시 용산구 이태원로27가길 49","N37.534856, E126.99255","1263"
"포누이루시","2022-11-30","음식점/유흥시설","동남아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","031-874-8323","월-금 11시30분-22시,토-일 11시30분-22시","(11673)경기도 의정부시 둔야로33번길 12","N37.73908, E127.039042","1264"
"포라인","2022-11-30","음식점/유흥시설","동남아시아음식","","무료주차 가능|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","0507-1341-0016","월,수,목,금 09시30분-21시,토-일 09시30분-21시","(63229)제주특별자치도 제주시 신설로11길 47","N33.493992, E126.547312","1265"
"포라임 숙대점","2022-11-30","음식점/유흥시설","동남아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","02-6418-0079","월-금 09시30분-21시,토 09시30분-21시","(04310)서울특별시 용산구 청파로47길 82","N37.545157, E126.965945","1266"
"탄두르","2022-11-30","음식점/유흥시설","인도아시아음식","","무료주차 가능|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","032-323-6338","월-금 11시-22시,토-일 11시-22시","(14580)경기도 부천시 조마루로 295","N37.497913, E126.77657","1267"
"탄두리카레","2022-11-30","음식점/유흥시설","인도아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","032-426-1466","","(21558)인천광역시 남동구 예술로 198","N37.451935, E126.701836","1268"
"탄드르하우스","2022-11-30","음식점/유흥시설","인도아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","","","(15374)경기도 안산시 단원구 화랑로 27","N37.331934, E126.796503","1269"
"탄타오관","2022-11-30","음식점/유흥시설","동남아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","","","(12804)경기도 광주시 곤지암로 37","N37.349308, E127.34238","1270"
"포락앤롤","2022-11-30","음식점/유흥시설","동남아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","0507-1350-0233","월-금 11시30분-21시,휴무","(04315)서울특별시 용산구 원효로84길 21","N37.538992, E126.969316","1271"
"포러브","2022-11-30","음식점/유흥시설","동남아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","02-868-2024","","(08298)서울특별시 구로구 공원로 41","N37.500369, E126.88992","1272"
"탄탄면공방 명동점","2022-11-30","음식점/유흥시설","동아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","070-7798-8585","월-금 11시-15시,휴무","(04534)서울특별시 중구 명동7길 21","N37.564715, E126.98372","1273"
"탄토그라찌에","2022-11-30","음식점/유흥시설","유럽음식","","무료주차 가능|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","032-551-1587","월-금 12시-22시,토-일 12시-22시","(21060)인천광역시 계양구 계산새로 71","N37.538674, E126.736449","1274"
"탄투이왕","2022-11-30","음식점/유흥시설","동남아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","042-226-9441","월-금 10시-21시,토-일 10시-21시","(34628)대전광역시 동구 대전로797번길 40","N36.330032, E127.430708","1275"
"퍼지네이블 - 광안점","2022-11-30","음식점/유흥시설","남미음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","0507-1316-6343","월-금 11시-04시,토-일 11시-04시","(48303)부산광역시 수영구 광안해변로 177","N35.150459, E129.115802","1276"
